"ID","E1","E2","E3","E4","E5","E6","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","Y"
738,699.748940263849,790.589702292706,680.151953811841,433.620665411074,364.868004712378,718.218296476702,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,27080307842.037
739,693.22785028373,848.633397840434,710.714547020305,NA,807.356629277841,733.091803873981,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,16247560128.4715
740,950.620824733941,593.419443090867,751.583336196874,747.421609897104,654.123613428305,837.66300326863,NA,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,21134807557.2558
741,801.061293334373,812.249777449956,832.548163507975,588.728556037465,442.792286908676,890.755918043061,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,24494595450.9172
742,770.263241805647,811.479255101609,615.961839578926,595.079087145495,409.999254073612,797.121731798672,0,0,0,NA,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,34200423988.6742
743,552.929682785676,640.624657729771,655.480862995037,496.625674074023,664.091303030574,667.319342032599,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,16732054903.5431
744,726.082244392263,947.783452394137,444.813536261626,569.421769848291,692.714147949942,964.766917947091,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,NA,24412828272.8918
745,1032.04217298064,975.458382536003,783.058480131967,601.906753546829,573.552577523844,652.978593750037,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,30862938206.7544
746,658.513363145366,896.210891061002,255.204581240383,702.216206402222,564.254314025935,604.15756824155,1,NA,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,26939673738.3768
747,847.459026626367,776.131211352157,687.083282617527,688.6394187956,568.247325502928,454.447412132159,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,17220367097.8995
748,820.706086038051,NA,444.354597564191,515.212365865883,643.833200890262,788.639991535399,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,19657625202.3905
749,916.928462818072,806.616844796315,821.229630258373,567.062332688977,717.695459038509,871.231041987411,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,31519352748.448
750,756.362108778393,871.877863666308,564.631257400527,856.806572735342,484.993240494529,713.459893579458,0,0,NA,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,32234323809.1606
751,553.878844571742,900.20613029309,559.453438208039,553.023892241371,268.385025952239,571.392757633348,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,31152854617.6574
752,422.911433541891,737.78902428772,579.480811140176,611.408678395824,721.887175011695,852.207954734804,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,16296790915.9789
753,727.598305283676,953.524536445407,679.625103923259,338.981028361891,828.223732225399,589.507520990378,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,31619885736.5029
754,814.906923634777,521.825290104877,683.132313606051,350.644649940327,417.316627411876,680.555255773807,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,NA,1,1,13229049813.1715
755,683.560671005899,639.592667640006,652.394223865984,627.618949946424,707.143607013692,417.387514186661,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,34165031596.2747
756,974.481607356655,972.415708749554,592.455987578815,674.151589586338,538.122170639532,620.579451170169,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,23602766294.7987
757,700.457527375431,910.948540639879,644.547150725343,698.776536430872,436.902028448439,367.209762054721,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,31491248660.09
758,773.079790653556,784.786466247314,376.4845071812,786.323733071281,429.125216088194,870.331781981213,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,15602389233.7043
759,965.920751498656,690.801781511174,690.516292578164,549.776650401137,595.583846993545,775.503241699382,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,27502123758.4112
760,554.136711110005,947.761178285175,768.536141805819,743.350919085349,644.853587500886,684.401263771186,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,36819771473.6169
761,948.887893988632,930.768205954977,705.936284261436,619.747166743261,490.87861493629,772.387949787792,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,26812320029.8566
762,884.254746218496,697.829147428626,848.467173171224,454.41417051663,347.558163425899,683.707058934483,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,26364551375.9549
763,798.290780570171,794.718595464424,559.66475413173,538.695623623808,508.447581337479,825.078577358443,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,21867174972.0184
764,1067.64388758652,683.502357524253,381.03604778007,285.608315612098,578.441970363687,373.28368489556,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,7545312296.37569
765,746.296266911996,716.015763522945,392.676200886091,497.61458897152,520.584170042484,850.132833913425,0,0,1,NA,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,18162751115.8321
766,773.146137804959,1006.06781526817,NA,597.211227403058,702.862198398316,NA,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,28558977497.0258
767,822.445698068381,720.008005423883,456.520417452519,270.529181200441,498.68532976182,861.344963012473,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,15480461863.5383
768,353.407499961177,995.590245356043,409.396114626592,562.804147837994,597.419303754608,918.711325638779,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,16498437104.5601
769,708.75208360954,864.689943747456,722.640983745124,650.708117956236,413.252260190249,931.453889678028,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,32435821352.9885
770,519.431211183429,875.902216836105,440.496574160358,583.256121376347,673.502403504327,701.467990256593,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,14766959626.5809
771,586.158979995156,855.828692671815,641.708924289701,201.545219856774,181.057821640805,619.335460159158,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,20913658602.8418
772,775.240788463098,931.997142595222,623.830720672794,588.229697571321,863.382732559114,741.712318078121,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,NA
773,1035.37560980461,905.112907379906,544.760486349785,793.446460281704,1000.90641719271,NA,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,36349562299.0354
774,660.554753663781,849.898350755974,596.213356379269,546.752144124448,517.325488558474,853.121099666758,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,20307671877.3049
775,945.426868482713,902.327702324224,685.715612530135,595.447517683553,445.746297511073,744.884596836688,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,26876637003.5719
776,445.871420145016,975.21378301449,702.292652174337,361.590283945443,720.127203073771,678.319307571158,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,22342500405.4004
777,463.692335456096,1092.38688340487,777.958338997702,718.616333170801,427.134624704404,750.148222326299,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,41436936001.1333
778,797.235186428979,1203.64337384253,693.291722754569,72.0001890571184,774.880854602761,502.414167458867,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,29617548527.9229
779,655.390259226489,684.214296302466,714.277370923385,629.204828960112,624.569738887119,836.592011281113,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,21153494244.2592
780,799.041424487535,810.574190576777,830.924651862287,681.824026061645,700.54550406817,885.737308255181,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,38227583927.2578
781,726.675014585921,896.671373483115,719.474247801223,709.325196043278,625.871735988666,467.085963184054,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,26396037032.5048
782,798.846116747976,880.190493598646,666.881559628868,419.873142523281,446.446262588009,475.488294130564,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,22641360354.7055
783,901.378514119099,841.357439347992,795.890504743379,505.03009820395,746.838451280404,715.159359434003,0,0,0,NA,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,30319237570.543
784,798.26983425909,NA,592.364380265412,497.476471275213,633.44589805632,790.211023081857,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,28173294892.1397
785,690.177770519473,857.883848162311,672.283387622821,532.703048991988,NA,773.921434901158,0,1,NA,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,21255736049.8176
786,880.041485259377,1097.14730395327,782.461093835681,575.437082125806,485.110394228959,924.247401974698,1,NA,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,34404892480.3862
787,838.520841955752,787.830178489883,422.43578627334,376.239034979589,446.71867020092,839.130464325079,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,18718123458.5231
788,659.980806965341,767.087939742737,785.017679783106,424.40754520777,361.386430321888,467.177833743289,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,14364855870.5833
789,514.428444699708,700.525362596901,574.365639229688,339.535042428069,390.252339248596,745.000006693812,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,26194107368.3809
790,776.038959506138,876.929840623922,805.650991504014,556.236759039151,722.775335314725,606.19606165408,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,37216966546.3199
791,666.094090459637,760.996215140604,758.032924875392,205.129334893932,601.090333311187,531.118144421934,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,9767226634.47984
792,623.731538170596,847.859335508923,447.120222712834,284.802526040926,576.930869856648,650.285843193261,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,14342733138.48
793,577.408531846912,949.24503256707,735.483522832121,626.526317672075,575.116511485113,656.218832852995,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,29051606359.3719
794,630.109431617916,1265.01738222854,527.917501810229,638.680203087025,543.685106597352,669.639234395936,1,1,1,1,0,1,1,1,1,1,0,NA,1,1,0,1,1,1,1,1,NA,0,1,0,0,30491377935.7764
795,689.78988011895,876.727964302418,523.03364976667,549.52887972455,591.089879231241,1095.69949579673,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,17752448151.5352
796,833.300022136976,708.241559559085,NA,NA,758.869358890774,663.665745648512,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,22799018068.6533
797,810.878819276611,884.166019489286,655.439501965784,415.326967666087,563.753733573329,NA,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,22668286617.0715
798,669.807174657494,551.683524602249,538.292736947503,558.953485413563,823.681260198712,654.60906254522,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,15030941741.8474
799,1026.62418566896,1202.37589282172,586.827970444246,662.074305951809,NA,648.941789418255,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,28695224762.7728
800,738.870294698241,787.403869839146,399.44659869717,417.584894942417,683.799111882918,942.527044643567,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,17840358927.5785
801,793.879475425312,948.675928695299,667.661996292463,652.213471653146,583.355592825735,654.629975552316,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,22075302308.4441
802,744.148203954633,522.428845585971,733.929461520195,634.33161552969,704.820293543773,755.081081725658,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,27018750323.5823
803,663.606757289955,670.981832248562,667.151454818229,400.504714742291,941.485628677876,650.241650980976,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,33346752347.0045
804,753.434500936799,1145.33568550799,436.188966446249,793.939054665038,917.20087605066,684.491347692784,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,40350983374.7409
805,1008.82821883848,NA,336.585093634296,654.20576371981,660.66956394179,721.371243153777,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,12032001443.9717
806,819.216571867984,1179.68476528567,663.365278984392,436.573709079609,332.362577560853,613.520955212371,1,0,1,0,1,0,1,1,0,1,NA,1,1,1,1,0,0,0,0,1,0,0,0,0,0,30871967823.1672
807,650.510657685512,795.225752336845,520.173940613219,523.446313853032,439.527534509843,689.432849727447,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,22803767429.7728
808,680.089048457172,827.243778954274,304.044461890909,484.737160347924,748.653433994879,705.171480352967,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,23628212256.4218
809,743.514915207236,683.530871849957,689.212643699733,579.028690965206,448.436378751564,516.925716620591,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,26589652470.8973
810,1062.36860363935,821.337971914651,357.070864854925,599.872049935842,660.558660187329,807.53316066788,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,17834420094.6852
811,757.424503730572,889.315101712152,910.739385084778,424.577343489041,673.593682997187,796.171075952836,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,NA,0,0,26555151947.0039
812,673.846772418174,838.615011278169,542.652845725085,527.491510027966,793.03684561731,835.303432962378,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,25316378818.7072
813,878.288668439431,781.042020869441,891.639922519207,619.646181884893,862.812701085047,942.64231626667,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,29469065674.0031
814,705.897884415935,1026.43565198538,666.179961675826,577.974071452697,520.06610953384,797.041235369745,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,26777177426.421
815,NA,1014.06742786695,739.635994799354,863.590724518972,390.048119679311,1018.62019061796,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,37811720183.5376
816,721.599981261228,991.497844691476,625.49647194797,250.097186418781,819.782069897791,650.294518599375,0,1,NA,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,15917099190.0457
817,812.02508542218,817.490046799705,803.948400092693,475.250757635014,359.053488094704,832.602416677491,0,1,NA,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,39207547399.3472
818,884.86379506702,831.470503798629,822.025781705678,-10.5693089994145,NA,720.031271393688,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,10112757797.6229
819,763.581539970892,924.358833462284,695.008649963074,641.055544880727,689.867037285598,870.07852070658,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,35545167725.9575
820,447.027228958111,1197.42123864855,685.730926339733,467.908236778394,395.486503960417,757.893697831312,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,24065894943.958
821,738.848241786501,893.131491996888,687.020174978644,450.495686146834,692.506580005138,921.909066924965,0,0,1,1,0,0,0,0,1,1,1,NA,0,1,1,0,0,0,0,0,0,1,0,0,0,20609859754.9695
822,NA,825.482786324427,579.918534896039,528.821654524997,504.349151074924,698.247032584786,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,19961830009.23
823,715.352110966554,1043.86583053277,864.31742147799,358.991012477526,672.236303448157,660.492088261897,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,26846014729.6862
824,458.104290294467,1242.23327606811,559.54628909942,520.240135742623,583.58312726314,634.137820295162,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,21070193629.4026
825,1059.86491202351,734.472931197414,659.835966173153,336.120967008489,457.86700597441,915.421885598874,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,17223633117.5528
826,NA,811.42368935441,571.754178265923,420.025230297018,592.077113984871,665.265117113336,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,30427059911.0087
827,591.67254093189,885.156105631871,527.278398429382,527.732565853775,400.00127046924,892.14460181911,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,13005254865.613
828,555.935578961445,996.671540115918,520.158527252059,799.396893557453,769.921224785937,595.221630662847,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,NA,36069641516.7823
829,844.202237873441,925.236651293122,377.323561632999,172.671502852881,676.998061186065,717.377137001897,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,13213605555.6132
830,989.061881111507,661.522717171777,819.265491525166,466.571307867076,480.964685377433,486.71487057586,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,20348965147.0639
831,1149.14050850774,1093.45374828077,407.052794441062,492.732765156853,588.881862725046,664.527919635986,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,21246456757.9978
832,597.523731002294,596.889791028635,554.22521065913,618.88225355715,681.153291498785,768.880006301396,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,31829002196.3683
833,662.582643010402,983.222837855271,585.386118041486,559.784344007089,238.407409753759,759.200009064552,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,27500428216.1758
834,760.915336752206,713.141166256025,429.672113221145,379.132863956471,828.322368622814,892.590710432761,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,30740775481.0152
835,707.109732003165,842.176204961259,668.292604692356,563.531637129272,789.45790097852,744.693530989362,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,22793889210.9239
836,634.889933947134,1014.44428633423,610.415296174519,644.189072276595,NA,616.505640994299,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,19649720630.7033
837,774.193001513358,765.026188392997,672.79169106742,472.116616065195,380.296244138044,719.559655910871,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,18642918408.0746
838,516.744933029629,697.023066708304,396.294745730009,790.559032733167,422.035569098851,870.892154621745,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,27413110172.3363
839,NA,795.656452639609,787.76520239331,583.205225100539,510.089801745106,702.037202751095,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,34792474927.7154
840,889.48985134211,878.099088359363,565.003959438875,614.056203084126,564.283942297544,562.828797682953,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,24744078406.5693
841,604.637565301589,992.865556524003,776.579107453893,754.891811357177,388.646640790228,NA,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,35899999336.4071
842,834.806645098811,1083.18578872494,608.256349384082,632.221709566818,519.29857455691,648.016198037981,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,38950345316.4029
843,945.454564316877,NA,744.48826059839,402.391630564078,626.679297826416,644.013617423347,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,22659057875.6024
844,756.677191890438,750.662698696388,624.71216286234,410.009436287643,370.385564981397,693.047959501848,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,20082814910.0136
845,708.735312539491,827.375351654401,836.155015841852,461.733968665235,365.841659336018,566.820997605896,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,34305271333.5117
846,685.03760353884,NA,483.023540629888,441.315054053969,276.256825205383,747.308613367422,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,18785644620.9064
847,732.876103995097,895.048699591138,636.673802244075,446.139032698364,512.610470180084,641.605427317569,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,22377643451.1855
848,1055.45367912894,750.992681176235,791.307575598645,391.934764632971,408.429210682867,704.520878308154,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,21632048612.8073
849,677.408688470735,940.950100648093,671.274649501821,606.455126349671,446.084960301081,590.720737554543,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,13445771337.9454
850,416.611402160368,809.942049828903,496.601773937191,657.66678807578,701.010058627836,670.312581372562,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,36166447816.2909
851,902.010135324965,518.170831897799,384.237589340891,680.39004230331,713.456065778892,915.697065019554,NA,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,20549874393.3857
852,637.699262440803,796.983946230564,748.244975006783,456.839374828234,702.925542038054,476.956743041566,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,24063994741.6691
853,938.576215633098,891.49559111097,675.855022634966,399.525287893978,934.887177193445,832.179540875661,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,34145557394.7612
854,955.238139507503,961.009308571769,517.198172401224,517.62488117128,480.444703259764,459.044608109746,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,20511755384.0326
855,936.287667691966,1141.74469850061,646.066500812945,474.308218006105,631.221351543324,622.730112118784,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,30686526814.0625
856,969.131144221364,910.962152192623,596.153155566643,508.859516610595,369.491707375696,475.29877848321,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,28573991296.3427
857,931.272566115026,1096.90938893288,636.810893186102,564.061113599051,NA,667.452671376315,1,0,1,1,1,0,1,1,0,1,NA,0,0,1,0,1,0,1,1,1,0,0,1,1,0,30189883013.3718
858,730.273883986309,642.587725759651,613.136054337359,673.104875841239,198.729140367373,877.721773051693,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,24896448519.6372
859,914.071270898313,976.611940280204,NA,364.25768094183,413.380150339381,914.906713734424,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,23787555112.7926
860,804.801377273717,1140.16685105864,771.058746191468,546.398441912486,634.789764208241,945.588052001957,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,NA,24317841411.9907
861,861.5114728601,888.018543290117,483.962362533801,653.510788192018,544.098779554441,560.433639657624,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,20811764997.4654
862,900.810690732085,795.969877909256,626.259822286054,765.068830987836,NA,753.093770588471,1,1,NA,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,46374290538.8337
863,394.280169697679,880.775225744125,606.140385245939,624.754348038862,708.92584503402,675.473627298309,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,28659264952.3967
864,523.680344997424,1100.13878005578,687.214740036092,473.705092434598,619.885288200825,625.211853274451,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,23117376337.9316
865,515.031322642113,725.568513090413,639.102652091519,499.142183152432,565.976423588756,749.929563856757,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,27033036884.5536
866,923.49810456956,1038.42982926409,772.419662702691,238.035812291175,449.364053994639,1051.66737050754,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,26710124380.4627
867,663.886698633648,535.0036721135,624.631428552707,446.563886094533,733.593155581223,468.340034230773,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,20914541473.4238
868,612.27497168614,1088.2968846979,743.022454390093,798.353292050074,279.190199812637,937.41557091743,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,NA,46899740388.8505
869,1026.29628830376,1126.83685264609,651.366081550872,628.41841584803,507.359433089691,977.250859212076,0,0,1,1,1,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,1,1,1,1,0,1,41237818166.6728
870,549.570204761277,1055.47842216859,624.465667797486,611.464199424414,411.421136257863,738.268134771203,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,24680319673.8974
871,533.990161551835,994.801073146257,810.703210746601,486.114006785508,604.171750880128,793.941112991325,0,0,0,1,0,0,1,0,0,1,0,NA,0,0,0,1,1,1,1,1,1,1,1,0,0,25254075347.6602
872,651.776622095467,962.222936783648,720.166123807984,684.652897097806,659.983547791166,513.569495888741,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,21967981993.8096
873,730.842514377934,822.11676342378,434.50534769343,729.736315692445,475.42495110104,701.202230939734,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,39037565291.5006
